video_name,result,coverage_percent,total_duration_sec,active_windows
RoadAccidents062_x264,Success,22.5,247.65,"[(np.float64(0.007281), np.float64(3.721979985)), (np.float64(8.674911965), np.float64(13.627843945)), (np.float64(19.819008919999998), np.float64(22.29547491)), (np.float64(43.345435824999996), np.float64(45.821901815)), (np.float64(55.727765774999995), np.float64(56.96599877)), (np.float64(59.44246476), np.float64(60.680697755)), (np.float64(65.633629735), np.float64(68.11009572500001)), (np.float64(69.34832872), np.float64(75.539493695)), (np.float64(76.77772669000001), np.float64(85.44535765500001)), (np.float64(90.398289635), np.float64(94.11298862)), (np.float64(95.351221615), np.float64(99.0659206)), (np.float64(101.54238659), np.float64(105.257085575)), (np.float64(111.44825055), np.float64(113.92471654)), (np.float64(168.40696832), np.float64(169.645201315)), (np.float64(175.83636629), np.float64(177.074599285)), (np.float64(180.78929827), np.float64(185.74223025)), (np.float64(221.65098710499998), np.float64(222.8892201))]"
RoadAccidents063_x264,No Annotation,6.5,116.68,"[(np.float64(12.25876939), np.float64(14.00901316)), (np.float64(39.67925512), np.float64(40.26266971)), (np.float64(41.42949889), np.float64(42.59632807)), (np.float64(59.515351179999996), np.float64(60.09876577)), (np.float64(87.5192515), np.float64(89.85290986)), (np.float64(97.43729952999999), np.float64(98.60412871))]"
RoadAccidents064_x264,Success,15.5,79.35,"[(np.float64(0.004721), np.float64(0.40146871999999995)), (np.float64(8.33642312), np.float64(10.32016172)), (np.float64(16.66812524), np.float64(19.842107)), (np.float64(28.173809119999998), np.float64(29.36405228)), (np.float64(36.505511240000004), np.float64(37.29900668)), (np.float64(50.39168144), np.float64(51.18517688)), (np.float64(56.34289724), np.float64(57.92988812)), (np.float64(58.32663584), np.float64(59.516878999999996)), (np.float64(59.913626719999996), np.float64(60.31037444)), (np.float64(65.4680948), np.float64(66.26159024))]"
RoadAccidents065_x264,Success,29.5,3.45,"[(np.float64(1.8524843599999998), np.float64(1.95599324)), (np.float64(1.9732447199999998), np.float64(2.83581872)), (np.float64(3.1118424), np.float64(3.16359684))]"
RoadAccidents066_x264,Success,9.5,53.28,"[(np.float64(0.006448), np.float64(1.0721118600000001)), (np.float64(3.7362715100000004), np.float64(4.26910344)), (np.float64(6.134015195000001), np.float64(6.400431160000001)), (np.float64(6.666847125), np.float64(6.9332630900000005)), (np.float64(46.096409945000005), np.float64(46.895657840000005)), (np.float64(47.961321700000006), np.float64(48.22773766500001)), (np.float64(50.35906538500001), np.float64(50.89189731500001)), (np.float64(51.424729245), np.float64(51.957561175)), (np.float64(52.22397714), np.float64(53.023225035))]"
RoadAccidents067_x264,Success,30.5,39.52,"[(np.float64(0.006256), np.float64(1.9820707999999998)), (np.float64(2.7723967199999997), np.float64(2.9699781999999995)), (np.float64(5.340955959999999), np.float64(5.736118919999999)), (np.float64(5.933700399999998), np.float64(6.328863359999999)), (np.float64(10.28049296), np.float64(17.986170679999997)), (np.float64(22.530544719999998), np.float64(22.7281262)), (np.float64(23.32087064), np.float64(23.51845212)), (np.float64(33.19994464), np.float64(33.397526119999995)), (np.float64(35.57092239999999), np.float64(35.76850388)), (np.float64(38.92980755999999), np.float64(39.522552))]"
RoadAccidents068_x264,Success,20.0,58.95,"[(np.float64(0.005488), np.float64(1.1844673799999998)), (np.float64(1.7739570699999998), np.float64(2.658191605)), (np.float64(9.142578194999999), np.float64(10.321557574999998)), (np.float64(18.574413234999998), np.float64(20.342882305)), (np.float64(20.637627149999997), np.float64(20.932371994999997)), (np.float64(22.99558591), np.float64(24.764054979999997)), (np.float64(44.80670444), np.float64(47.75415288999999)), (np.float64(56.301753395), np.float64(58.07022246499999))]"
RoadAccidents069_x264,Success,23.5,10.51,"[(np.float64(0.0048), np.float64(0.477944715)), (np.float64(1.89737886), np.float64(3.106526465)), (np.float64(3.1590981), np.float64(3.421956275)), (np.float64(3.527099545), np.float64(3.6322428149999997)), (np.float64(3.6848144499999997), np.float64(3.842529355)), (np.float64(3.9476726249999996), np.float64(4.00024426)), (np.float64(4.105387530000001), np.float64(4.157959165)), (np.float64(4.263102435), np.float64(4.31567407)), (np.float64(4.473388975000001), np.float64(4.52596061)), (np.float64(4.7362471500000005), np.float64(4.788818785))]"
RoadAccidents070_x264,Success,27.5,20.42,"[(np.float64(0.006528), np.float64(0.61904316)), (np.float64(0.72112902), np.float64(0.82321488)), (np.float64(2.25241692), np.float64(2.5586745)), (np.float64(2.66076036), np.float64(3.17118966)), (np.float64(3.27327552), np.float64(3.5795331)), (np.float64(4.70247756), np.float64(5.008735140000001)), (np.float64(5.1108210000000005), np.float64(5.51916444)), (np.float64(5.621250300000001), np.float64(5.82542202)), (np.float64(5.92750788), np.float64(6.02959374)), (np.float64(7.45879578), np.float64(7.560881640000001)), (np.float64(7.662967500000001), np.float64(7.96922508)), (np.float64(8.07131094), np.float64(8.47965438)), (np.float64(8.6838261), np.float64(8.887997819999999)), (np.float64(8.99008368), np.float64(9.90885642)), (np.float64(15.21732114), np.float64(15.319407)), (np.float64(15.421492859999999), np.float64(15.52357872)), (np.float64(15.72775044), np.float64(15.8298363)), (np.float64(16.13609388), np.float64(16.23817974)), (np.float64(16.44235146), np.float64(16.54443732)), (np.float64(16.748609039999998), np.float64(16.8506949)), (np.float64(19.50492726), np.float64(19.70909898))]"
RoadAccidents071_x264,Success,32.5,20.61,"[(np.float64(0.005379), np.float64(3.4068120900000003)), (np.float64(3.6129595500000002), np.float64(3.71603328)), (np.float64(11.13734184), np.float64(14.33262747))]"
RoadAccidents072_x264,Success,20.5,28.12,"[(np.float64(0.004963), np.float64(0.8484314500000001)), (np.float64(0.9890095250000001), np.float64(1.97305605)), (np.float64(5.206351775), np.float64(5.628086)), (np.float64(6.1903983), np.float64(7.8773352)), (np.float64(8.017913275), np.float64(8.580225575)), (np.float64(18.28011275), np.float64(18.701846975)), (np.float64(18.84242505), np.float64(19.6858935))]"
RoadAccidents073_x264,Success,27.5,18.55,"[(np.float64(4.64290575), np.float64(7.889098175)), (np.float64(11.228038955), np.float64(11.32078731)), (np.float64(11.413535665), np.float64(11.50628402)), (np.float64(11.599032375), np.float64(12.341019215000001)), (np.float64(13.268502765000001), np.float64(13.453999475)), (np.float64(14.65972809), np.float64(14.752476445000001)), (np.float64(14.8452248), np.float64(15.494463285))]"
RoadAccidents074_x264,Success,27.0,63.38,"[(np.float64(0.004288), np.float64(0.6381148699999999)), (np.float64(0.9550283049999998), np.float64(3.1734223499999996)), (np.float64(9.51169105), np.float64(10.14551792)), (np.float64(12.04699853), np.float64(15.849959749999998)), (np.float64(25.357362799999997), np.float64(25.991189669999997)), (np.float64(27.258843409999997), np.float64(27.575756844999997)), (np.float64(30.744891194999994), np.float64(31.378718064999994)), (np.float64(33.280198675), np.float64(34.547852415)), (np.float64(36.76624646), np.float64(37.716986765)), (np.float64(48.17513012), np.float64(50.07661073)), (np.float64(57.999446604999996), np.float64(58.31636004)), (np.float64(58.633273474999996), np.float64(60.21784065)), (np.float64(60.534754084999996), np.float64(62.75314812999999))]"
RoadAccidents075_x264,Success,19.0,10.52,"[(np.float64(1.426089), np.float64(1.531251)), (np.float64(1.583832), np.float64(3.213843)), (np.float64(3.2664239999999998), np.float64(3.3190049999999998)), (np.float64(3.4241669999999997), np.float64(3.5293289999999997)), (np.float64(3.5819099999999997), np.float64(3.6870719999999997))]"
RoadAccidents076_x264,Success,21.0,78.92,"[(np.float64(0.7945417300000001), np.float64(3.16203892)), (np.float64(3.556621785), np.float64(5.134953245)), (np.float64(18.945353519999998), np.float64(22.496599305)), (np.float64(40.647411094999995), np.float64(46.566154069999996)), (np.float64(69.057377375), np.float64(72.214040295))]"
RoadAccidents077_x264,Success,13.5,55.22,"[(np.float64(4.146899825), np.float64(6.907712375000001)), (np.float64(7.183793630000001), np.float64(7.735956140000001)), (np.float64(19.33136885), np.float64(22.368262655000002)), (np.float64(40.313544230000005), np.float64(40.86570674000001)), (np.float64(44.17868180000001), np.float64(44.45476305500001)), (np.float64(44.73084431000001), np.float64(45.00692556500001))]"
RoadAccidents078_x264,Success,25.0,222.88,"[(np.float64(0.00672), np.float64(6.69322689)), (np.float64(7.807644705), np.float64(10.036480335)), (np.float64(40.125761340000004), np.float64(43.469014785000006)), (np.float64(49.04110386000001), np.float64(50.15552167500001)), (np.float64(86.93130957000001), np.float64(94.73223427500001)), (np.float64(99.18990553500001), np.float64(100.30432335000002)), (np.float64(101.41874116500001), np.float64(110.33408368500001)), (np.float64(114.79175494500002), np.float64(117.02059057500001)), (np.float64(122.59267965000002), np.float64(128.16476872500002)), (np.float64(133.73685780000002), np.float64(138.19452906)), (np.float64(177.19915258500004), np.float64(183.885659475)), (np.float64(207.28843359000004), np.float64(208.40285140500004)), (np.float64(217.31819392500003), np.float64(221.77586518500004))]"
RoadAccidents079_x264,Success,15.0,43.68,"[(np.float64(0.00664), np.float64(3.5012550400000007)), (np.float64(3.9380819200000006), np.float64(4.156495360000001)), (np.float64(19.663849600000006), np.float64(20.100676480000004)), (np.float64(24.250531840000004), np.float64(26.653079680000005))]"
RoadAccidents080_x264,Success,14.0,42.65,"[(np.float64(5.54869087), np.float64(6.188433354999999)), (np.float64(6.401680849999999), np.float64(6.828175839999999)), (np.float64(10.879878244999999), np.float64(11.306373234999999)), (np.float64(13.438848185), np.float64(13.652095679999999)), (np.float64(20.262768025), np.float64(20.689263014999998)), (np.float64(25.807202895), np.float64(26.44694538)), (np.float64(26.87344037), np.float64(27.086687865)), (np.float64(28.15292534), np.float64(28.366172835)), (np.float64(35.190092674999995), np.float64(35.40334016999999)), (np.float64(35.616587665), np.float64(36.25633015)), (np.float64(36.469577644999994), np.float64(37.322567625)), (np.float64(37.535815119999995), np.float64(37.74906261499999)), (np.float64(37.96231011), np.float64(38.38880509999999)), (np.float64(40.73452754499999), np.float64(40.947775039999996)), (np.float64(41.161022534999994), np.float64(41.37427002999999))]"
RoadAccidents081_x264,Success,26.5,35.62,"[(np.float64(0.004193), np.float64(1.07267483)), (np.float64(1.606915745), np.float64(2.319236965)), (np.float64(3.5657991000000004), np.float64(5.524682455000001)), (np.float64(17.8122235), np.float64(20.305347770000004)), (np.float64(23.866953870000003), np.float64(24.757355395000005)), (np.float64(29.031282715000003), np.float64(29.209363020000005)), (np.float64(29.387443325000003), np.float64(29.921684240000005)), (np.float64(34.017531255), np.float64(35.620254))]"
RoadAccidents082_x264,Success,8.5,45.05,"[(np.float64(0.006738), np.float64(0.231983475)), (np.float64(19.152603374999998), np.float64(20.278830749999997)), (np.float64(20.504076225), np.float64(20.7293217)), (np.float64(20.954567174999998), np.float64(21.17981265)), (np.float64(21.630303599999998), np.float64(22.306040024999998)), (np.float64(28.612913324999997), np.float64(28.8381588)), (np.float64(29.964386174999998), np.float64(30.18963165)), (np.float64(30.640122599999998), np.float64(30.865368075)), (np.float64(32.667331875), np.float64(32.892577349999996)), (np.float64(41.00141445), np.float64(41.226659925)), (np.float64(41.4519054), np.float64(41.677150874999995))]"
RoadAccidents083_x264,Success,21.0,39.55,"[(np.float64(0.005985), np.float64(0.9947405250000001)), (np.float64(7.9160292000000005), np.float64(9.893540250000001)), (np.float64(13.650811245000002), np.float64(13.848562350000002)), (np.float64(14.441815665000002), np.float64(14.837317875000002)), (np.float64(15.035068980000002), np.float64(15.826073400000002)), (np.float64(16.22157561), np.float64(16.419326715)), (np.float64(16.814828925), np.float64(19.7810955)), (np.float64(27.6911397), np.float64(28.08664191)), (np.float64(30.657406275), np.float64(30.85515738)), (np.float64(39.358454895), np.float64(39.556206))]"
RoadAccidents084_x264,Success,12.5,28.22,"[(np.float64(6.21247404), np.float64(6.3535582)), (np.float64(10.30391468), np.float64(11.573672120000001)), (np.float64(13.689934520000001), np.float64(14.254271160000002)), (np.float64(20.038721720000005), np.float64(21.026310840000004)), (np.float64(23.142573240000004), np.float64(23.565825720000003)), (np.float64(28.080518840000003), np.float64(28.221603))]"
RoadAccidents085_x264,Success,15.5,147.62,"[(np.float64(0.00464), np.float64(2.218891145)), (np.float64(3.6950585750000005), np.float64(5.90930972)), (np.float64(6.647393435000001), np.float64(10.33781201)), (np.float64(15.504398015000001), np.float64(16.980565445)), (np.float64(55.360918625000004), np.float64(57.57516977)), (np.float64(84.14618351), np.float64(85.62235094)), (np.float64(90.788936945), np.float64(92.26510437499999)), (np.float64(111.455280965), np.float64(115.883783255)), (np.float64(116.62186697), np.float64(117.359950685)), (np.float64(132.121624985), np.float64(134.33587613)), (np.float64(146.883299285), np.float64(147.621383))]"
RoadAccidents086_x264,Success,30.0,29.38,"[(np.float64(0.005904), np.float64(1.6219303349999996)), (np.float64(5.294717459999999), np.float64(7.939124189999999)), (np.float64(24.246299025), np.float64(24.540121994999996)), (np.float64(24.980856449999997), np.float64(29.241289515))]"
RoadAccidents087_x264,Success,11.0,141.02,"[(np.float64(38.783968525), np.float64(41.604301945)), (np.float64(82.49913653499999), np.float64(85.319469955)), (np.float64(104.35672054), np.float64(106.471970605)), (np.float64(112.8177208), np.float64(115.63805422)), (np.float64(116.343137575), np.float64(118.45838764)), (np.float64(126.91938789999999), np.float64(129.73972131999997))]"
RoadAccidents088_x264,Success,20.0,46.42,"[(np.float64(0.004262), np.float64(2.3250329000000005)), (np.float64(2.5571099900000003), np.float64(6.50242052)), (np.float64(7.19865179), np.float64(7.43072888)), (np.float64(13.9288874), np.float64(15.785504120000002)), (np.float64(16.017581210000003), np.float64(16.2496583)), (np.float64(16.48173539), np.float64(16.71381248)), (np.float64(23.444048090000003), np.float64(23.676125180000003)), (np.float64(25.068587720000004), np.float64(25.30066481))]"
RoadAccidents089_x264,Success,4.5,36.58,"[(np.float64(14.823066709999999), np.float64(16.469291899999998))]"
RoadAccidents090_x264,Success,11.0,58.95,"[(np.float64(6.196199585), np.float64(6.785703355)), (np.float64(7.6699590099999995), np.float64(8.25946278)), (np.float64(12.680741055), np.float64(15.92301179)), (np.float64(16.217763674999997), np.float64(16.512515559999997)), (np.float64(40.976922015), np.float64(42.450681440000004)), (np.float64(44.513944635), np.float64(44.80869652))]"
RoadAccidents091_x264,Success,10.0,44.05,"[(np.float64(0.007394), np.float64(0.668142365)), (np.float64(3.3111358250000005), np.float64(6.61487765)), (np.float64(35.467556255), np.float64(35.68780571)), (np.float64(35.908055165), np.float64(36.12830462))]"
RoadAccidents092_x264,Success,26.0,56.08,"[(np.float64(0.007025), np.float64(4.213310975)), (np.float64(7.578339755), np.float64(8.700016015000001)), (np.float64(32.816055605), np.float64(33.09647467)), (np.float64(33.376893735), np.float64(42.06988475)), (np.float64(55.810418935), np.float64(56.090838))]"
RoadAccidents093_x264,Success,8.5,59.98,"[(np.float64(25.500655275), np.float64(25.80057169)), (np.float64(46.794720739999995), np.float64(48.59421922999999)), (np.float64(49.493968474999996), np.float64(49.793884889999994)), (np.float64(50.093801305), np.float64(52.193216209999996)), (np.float64(52.493132624999994), np.float64(52.79304903999999)), (np.float64(53.39288187), np.float64(53.692798284999995))]"
RoadAccidents094_x264,Success,29.0,59.68,"[(np.float64(4.781718639999999), np.float64(5.975395299999999)), (np.float64(34.623635140000005), np.float64(34.922054305)), (np.float64(35.518892635), np.float64(38.503084285)), (np.float64(41.7856951), np.float64(50.439850885)), (np.float64(53.722461700000004), np.float64(54.020880865)), (np.float64(55.811395855), np.float64(59.690845))]"
RoadAccidents095_x264,Success,20.0,37.58,"[(np.float64(0.005414), np.float64(1.50868824)), (np.float64(8.649240879999999), np.float64(9.77669656)), (np.float64(13.1590636), np.float64(16.35352136)), (np.float64(32.325810159999996), np.float64(33.26535656)), (np.float64(34.7686308), np.float64(35.52026792))]"
RoadAccidents096_x264,Success,14.5,23.05,"[(np.float64(0.006547), np.float64(1.15902665)), (np.float64(3.0029940899999996), np.float64(4.962209495)), (np.float64(5.192705425), np.float64(5.423201355))]"
RoadAccidents097_x264,Success,13.5,127.02,"[(np.float64(0.006369), np.float64(1.9116007799999999)), (np.float64(9.5325279), np.float64(10.167605159999999)), (np.float64(15.883300499999999), np.float64(21.598995839999997)), (np.float64(28.5848457), np.float64(29.219922959999998)), (np.float64(39.38115912), np.float64(40.016236379999995)), (np.float64(50.17747254), np.float64(52.08270432)), (np.float64(52.71778158), np.float64(54.623013359999995)), (np.float64(57.798399659999994), np.float64(58.43347692)), (np.float64(68.59471308), np.float64(69.22979034000001)), (np.float64(89.55226266), np.float64(90.18733992)), (np.float64(91.45749444), np.float64(93.36272622))]"
RoadAccidents098_x264,Success,24.0,59.28,"[(np.float64(0.00592), np.float64(2.9700609000000004)), (np.float64(16.01228086), np.float64(16.30869495)), (np.float64(16.605109040000002), np.float64(18.97642176)), (np.float64(19.27283585), np.float64(19.569249940000002)), (np.float64(21.644148570000002), np.float64(21.94056266)), (np.float64(25.497531740000003), np.float64(33.50071217000001))]"
RoadAccidents099_x264,Success,10.5,42.98,"[(np.float64(0.004304), np.float64(1.0788979)), (np.float64(1.50873546), np.float64(4.7325171600000004)), (np.float64(42.77314122), np.float64(42.98806))]"
RoadAccidents100_x264,Success,12.0,17.82,"[(np.float64(0.4512228000000001), np.float64(0.7184524800000001)), (np.float64(0.8966056000000001), np.float64(0.9856821600000001)), (np.float64(1.4310649600000003), np.float64(1.5201415200000004)), (np.float64(1.6092180800000002), np.float64(1.6982946400000003)), (np.float64(2.9453664800000006), np.float64(3.0344430400000006)), (np.float64(4.548744560000001), np.float64(4.72689768)), (np.float64(5.083203920000001), np.float64(5.261357040000001)), (np.float64(5.7958164000000005), np.float64(5.884892960000001)), (np.float64(6.063046080000001), np.float64(6.152122640000001)), (np.float64(6.419352320000001), np.float64(6.864735120000001)), (np.float64(7.577347600000001), np.float64(7.666424160000001)), (np.float64(8.913496), np.float64(9.00257256)), (np.float64(10.78410376), np.float64(10.873180320000001)), (np.float64(12.387481840000001), np.float64(12.476558400000002)), (np.float64(17.10853952), np.float64(17.197616080000003)), (np.float64(17.286692640000002), np.float64(17.3757692))]"
RoadAccidents101_x264,Success,30.0,8.08,"[(np.float64(0.004528), np.float64(0.32787392)), (np.float64(4.854716799999999), np.float64(4.93555328)), (np.float64(4.97597152), np.float64(6.95646528)), (np.float64(8.047757760000001), np.float64(8.088176))]"
RoadAccidents102_x264,Success,30.0,11.35,"[(np.float64(0.006881), np.float64(1.652522975)), (np.float64(2.7874484749999997), np.float64(4.546583))]"
RoadAccidents103_x264,Success,22.5,41.32,"[(np.float64(0.006656), np.float64(0.213239915)), (np.float64(1.452743405), np.float64(3.31199864)), (np.float64(8.68318043), np.float64(11.98852307)), (np.float64(12.4016909), np.float64(12.81485873)), (np.float64(22.31771882), np.float64(22.73088665)), (np.float64(27.68890061), np.float64(28.10206844)), (np.float64(31.40741108), np.float64(32.23374674)), (np.float64(33.266666315), np.float64(33.679834145)), (np.float64(37.60492853), np.float64(37.811512445)), (np.float64(38.43126419), np.float64(38.637848105)), (np.float64(40.290519425), np.float64(41.323439))]"
RoadAccidents104_x264,Success,27.0,186.45,"[(np.float64(0.006224), np.float64(45.686476205000005)), (np.float64(92.298978455), np.float64(96.027978635)), (np.float64(185.523982955), np.float64(186.456233))]"
RoadAccidents105_x264,Success,8.0,71.35,"[(np.float64(6.42580238), np.float64(7.49605661)), (np.float64(15.34458763), np.float64(17.48509609)), (np.float64(18.198598909999998), np.float64(19.268853139999997)), (np.float64(19.62560455), np.float64(20.339107369999997)), (np.float64(20.69585878), np.float64(21.409361599999997))]"
RoadAccidents106_x264,Success,20.5,79.02,"[(np.float64(9.487580840000001), np.float64(12.253183960000001)), (np.float64(27.6615442), np.float64(28.056630360000003)), (np.float64(48.601110680000005), np.float64(48.99619684)), (np.float64(62.429126280000006), np.float64(63.2192986)), (np.float64(64.00947092), np.float64(74.28171108)), (np.float64(77.44240036), np.float64(79.022745))]"
RoadAccidents107_x264,Success,22.5,34.92,"[(np.float64(7.33817205), np.float64(7.512750075)), (np.float64(7.687328099999999), np.float64(10.4805765)), (np.float64(12.400934775), np.float64(12.750090825000001)), (np.float64(15.717917250000001), np.float64(15.892495275)), (np.float64(16.41622935), np.float64(19.90778985)), (np.float64(20.60610195), np.float64(20.780679974999998)), (np.float64(21.129836025), np.float64(21.6535701)), (np.float64(25.843442699999997), np.float64(26.018020725))]"
RoadAccidents108_x264,Success,23.5,152.48,"[(np.float64(0.004512), np.float64(1.5293432400000002)), (np.float64(3.0541744800000004), np.float64(7.628668200000001)), (np.float64(16.01524002), np.float64(21.35214936)), (np.float64(22.11456498), np.float64(24.40181184)), (np.float64(28.97630556), np.float64(30.5011368)), (np.float64(44.22461796), np.float64(44.98703358)), (np.float64(48.036696060000004), np.float64(48.79911168)), (np.float64(82.34539896000001), np.float64(83.87023020000001)), (np.float64(84.63264582000001), np.float64(89.20713954000001)), (np.float64(118.94134872000002), np.float64(124.27825806000001)), (np.float64(125.04067368000001), np.float64(127.32792054000002)), (np.float64(147.15072666000003), np.float64(152.487636))]"
RoadAccidents109_x264,No Annotation,29.0,133.82,"[(np.float64(0.007008), np.float64(2.683343319999999)), (np.float64(12.050516939999998), np.float64(13.388684599999998)), (np.float64(22.08677438999999), np.float64(25.432193539999993)), (np.float64(49.51921141999998), np.float64(52.86463056999999)), (np.float64(53.53371439999999), np.float64(58.886385039999986)), (np.float64(79.62798376999997), np.float64(83.64248674999997)), (np.float64(92.34057653999997), np.float64(93.67874419999997)), (np.float64(100.36958249999998), np.float64(101.70775015999997)), (np.float64(109.06767228999998), np.float64(112.41309143999997)), (np.float64(118.43484590999996), np.float64(119.10392973999997)), (np.float64(121.78026505999996), np.float64(133.823774))]"
RoadAccidents110_x264,No Annotation,29.0,14.78,"[(np.float64(0.007536), np.float64(1.116265275)), (np.float64(3.40763911), np.float64(5.18160595)), (np.float64(13.386202585), np.float64(14.790593))]"
RoadAccidents111_x264,No Annotation,24.5,40.15,"[(np.float64(0.004688), np.float64(0.60692039)), (np.float64(0.80766452), np.float64(1.00840865)), (np.float64(1.20915278), np.float64(1.40989691)), (np.float64(1.8113851699999999), np.float64(2.6143616899999995)), (np.float64(3.01584995), np.float64(10.84487102)), (np.float64(33.72970184), np.float64(33.93044597))]"
RoadAccidents112_x264,No Annotation,28.5,30.55,"[(np.float64(0.005728), np.float64(4.28272044)), (np.float64(4.5882199), np.float64(4.74096963)), (np.float64(7.79596423), np.float64(12.07295667))]"
RoadAccidents113_x264,No Annotation,22.0,59.78,"[(np.float64(4.18931361), np.float64(6.5806105299999995)), (np.float64(15.249061864999998), np.float64(16.14579821)), (np.float64(20.629479935), np.float64(21.227304164999996)), (np.float64(36.770734145), np.float64(38.86311895)), (np.float64(45.140273365), np.float64(48.42830663)), (np.float64(49.325042975), np.float64(51.41742778)), (np.float64(53.21090047), np.float64(53.509812585)), (np.float64(53.8087247), np.float64(54.705461045)), (np.float64(55.60219739), np.float64(55.901109505)), (np.float64(56.498933735), np.float64(56.79784585))]"
RoadAccidents114_x264,No Annotation,30.0,56.08,"[(np.float64(0.004418), np.float64(1.9673190450000002)), (np.float64(2.80856235), np.float64(3.3693912200000002)), (np.float64(16.26845523), np.float64(18.792185145)), (np.float64(22.717987235000002), np.float64(23.278816105000004)), (np.float64(24.120059410000003), np.float64(28.045861500000004)), (np.float64(48.79652969000001), np.float64(56.087305))]"
RoadAccidents115_x264,No Annotation,21.5,64.55,"[(np.float64(0.007057), np.float64(0.6525515999999999)), (np.float64(5.493761099999999), np.float64(6.139255699999999)), (np.float64(36.800249199999996), np.float64(40.0277222)), (np.float64(46.4826682), np.float64(53.260361499999995)), (np.float64(53.5831088), np.float64(55.519592599999996)), (np.float64(56.4878345), np.float64(56.810581799999994)), (np.float64(57.1333291), np.float64(57.45607639999999))]"
RoadAccidents116_x264,No Annotation,18.5,19.78,"[(np.float64(0.007169), np.float64(0.20499810999999998)), (np.float64(0.501741775), np.float64(0.6006563299999998)), (np.float64(0.9963145499999999), np.float64(1.6887164349999997)), (np.float64(11.778001044999998), np.float64(13.756292144999998)), (np.float64(14.250864919999998), np.float64(14.349779474999998)), (np.float64(16.42698513), np.float64(17.02047246))]"
RoadAccidents117_x264,No Annotation,17.5,67.35,"[(np.float64(2.7013311199999994), np.float64(3.038081509999999)), (np.float64(10.446590089999997), np.float64(11.120090869999999)), (np.float64(11.793591649999998), np.float64(12.467092429999997)), (np.float64(21.22260257), np.float64(22.906354519999997)), (np.float64(33.34561660999999), np.float64(33.682367)), (np.float64(34.01911739), np.float64(34.35586778)), (np.float64(36.37637012), np.float64(36.713120509999996)), (np.float64(58.26514546999999), np.float64(58.60189585999999)), (np.float64(59.27539664), np.float64(59.612147029999996)), (np.float64(60.28564780999999), np.float64(67.02065560999999))]"
RoadAccidents118_x264,No Annotation,21.0,31.78,"[(np.float64(0.007985), np.float64(0.484733225)), (np.float64(5.252215474999999), np.float64(6.682460149999999)), (np.float64(7.794872674999999), np.float64(7.953788749999999)), (np.float64(8.271620899999998), np.float64(9.384033424999998)), (np.float64(9.701865575), np.float64(10.178613799999999)), (np.float64(22.097319425), np.float64(23.368648025)), (np.float64(28.6128785), np.float64(30.360955325))]"
RoadAccidents119_x264,No Annotation,21.0,60.32,"[(np.float64(14.7820255), np.float64(16.5915265)), (np.float64(22.924780000000002), np.float64(25.6390315)), (np.float64(26.2421985), np.float64(27.4485325)), (np.float64(28.6548665), np.float64(28.95645)), (np.float64(29.8612005), np.float64(30.162784)), (np.float64(38.607122000000004), np.float64(39.210289)), (np.float64(40.7182065), np.float64(44.035625)), (np.float64(48.860961), np.float64(49.7657115)), (np.float64(50.067295), np.float64(50.3688785)), (np.float64(53.9878805), np.float64(54.289464)), (np.float64(57.305299000000005), np.float64(57.606882500000005)), (np.float64(58.210049500000004), np.float64(58.511633)), (np.float64(58.8132165), np.float64(59.1148))]"
RoadAccidents120_x264,No Annotation,11.0,60.62,"[(np.float64(0.005568), np.float64(2.7332463750000002)), (np.float64(3.339397125), np.float64(4.551698625000001)), (np.float64(23.039296500000003), np.float64(23.645447250000004)), (np.float64(49.406854125), np.float64(50.316080250000006)), (np.float64(59.408341500000006), np.float64(60.620643))]"
RoadAccidents121_x264,No Annotation,10.0,60.72,"[(np.float64(7.5963533750000005), np.float64(9.114264050000001)), (np.float64(10.935756860000001), np.float64(11.846503265)), (np.float64(28.239938555000002), np.float64(28.54352069)), (np.float64(33.097252715), np.float64(33.704416985)), (np.float64(35.222327660000005), np.float64(35.82949193)), (np.float64(40.686806090000005), np.float64(40.990388225000004)), (np.float64(41.29397036), np.float64(41.597552495)), (np.float64(44.32979171), np.float64(44.633373845)), (np.float64(49.490688005), np.float64(50.097852275)), (np.float64(59.812480595000004), np.float64(60.11606273)), (np.float64(60.419644865), np.float64(60.723227))]"
RoadAccidents122_x264,No Annotation,19.5,20.98,"[(np.float64(0.006769), np.float64(0.531354875)), (np.float64(5.567379275), np.float64(7.875557125)), (np.float64(19.731197899999998), np.float64(20.990204))]"
RoadAccidents123_x264,No Annotation,12.0,31.75,"[(np.float64(0.006481), np.float64(0.32398303)), (np.float64(2.22899521), np.float64(2.54649724)), (np.float64(2.86399927), np.float64(3.022750285)), (np.float64(3.1815013), np.float64(4.76901145)), (np.float64(29.375418775), np.float64(29.53416979)), (np.float64(30.48667588), np.float64(31.756684))]"
RoadAccidents124_x264,No Annotation,15.0,49.05,"[(np.float64(0.00566), np.float64(0.49615970000000004)), (np.float64(10.796653400000002), np.float64(13.003902050000002)), (np.float64(17.1731495), np.float64(17.41839935)), (np.float64(17.663649200000002), np.float64(17.90889905)), (np.float64(18.88989845), np.float64(21.5876468)), (np.float64(23.5496456), np.float64(23.794895450000002)), (np.float64(24.040145300000002), np.float64(24.28539515)), (np.float64(41.45288465), np.float64(41.6981345)), (np.float64(41.94338435), np.float64(42.679133900000004))]"
